name;Число избирателей, внесенных в список избирателей на момент окончания голосования;Число избирательных бюллетеней, полученных участковой избирательной комиссией;Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно;Число избирательных бюллетеней, выданных в помещении для голосования в день голосования;Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования;Число погашенных избирательных бюллетеней;Число избирательных бюллетеней, содержащихся в переносных ящиках для голосования;Число избирательных бюллетеней, содержащихся в стационарных ящиках для голосования;Число недействительных избирательных бюллетеней;Число действительных избирательных бюллетеней;Число утраченных избирательных бюллетеней;Число избирательных бюллетеней, не учтенных при получении;Грунин Евгений Анатольевич;Гукасян Сергей Георгиевич;Михайлов Андрей Павлович;Резник Владислав Матусович;Салов Евгений Иванович;Цикуниб Русланбек Джахфарович
Республика Адыгея (Адыгея) – Адыгейский;341490;335439;0;191468;41185;102732;40989;190790;4914;226865;54;0;12356;10468;14349;150217;29366;10109
Челябинская область – Челябинский;589749;526799;0;222216;41938;262643;41923;221420;11111;252232;2;0;34694;18166;23701;19360;83214;12206;5937;44186;5087;5681
Челябинская область – Металлургический;473332;444828;0;189013;31296;224519;31292;188893;8303;211882;0;0;9123;111860;29182;28129;4954;14677;8626;2856;2475
Челябинская область – Коркинский;509349;443132;0;193291;24148;225693;24145;193170;9348;207967;0;0;8959;13667;101668;3399;2850;3425;2516;7347;36778;22949;4409
Челябинская область – Магнитогорский;476789;441960;0;200823;43326;197811;43324;200706;11121;232909;0;0;23410;99156;23624;4321;13695;2871;17228;24936;16845;6823
Челябинская область – Златоустовский;514924;457782;0;212098;23943;221726;23941;211995;12270;223666;15;0;7279;81994;17582;37141;30480;13142;5959;13601;16488
Ярославская область – Ярославский;518498;487093;0;201011;13756;272326;13754;199826;4757;208823;0;0;5558;58243;32153;77888;8332;10537;6473;6038;3601
Ярославская область – Ростовский;483100;456270;0;194172;19822;242272;19809;193648;5671;207786;4;0;73142;3914;12701;1923;7073;10604;3107;22261;7437;62566;3058
Город Москва – Чертановский;477202;520275;0;227331;7567;285374;7563;219033;3937;222659;4;1;8420;3988;16082;10079;6802;17198;91161;2629;56025;5659;4616
Город Москва – Бабушкинский;499053;506981;0;236952;11612;258406;11569;229343;6172;234740;11;0;92522;5777;2377;10241;6700;12683;59086;11645;4713;4796;15025;9175
Город Москва – Кунцевский;504515;486505;0;227531;9231;249728;9223;220784;4260;225747;20;5;11709;5473;11648;5436;72805;3604;6493;80894;10475;3789;13421
Город Москва – Ленинградский;524220;538382;0;243422;8388;286574;8348;231239;6590;232997;0;2;10035;7732;55764;12243;3368;27586;8758;18270;7458;12824;68959
Город Москва – Люблинский;504757;530829;0;243514;16221;271083;16215;235284;3797;247702;11;0;6204;8985;3059;49472;7722;5826;12080;12801;10343;2434;115457;8786;4533
Город Москва – Медведковский;463572;511425;0;223683;9428;278313;9383;211878;5966;215295;1;0;7991;2674;13489;5451;17911;9372;4998;58042;84593;10774
Город Москва – Нагатинский;476543;478809;0;224829;12340;241632;12313;216284;5500;223097;12;4;3215;13802;16785;21758;6867;81664;8736;8844;57840;3586
Город Москва – Новомосковский;682401;712870;0;324169;11677;377021;11672;314595;5749;320518;8;5;19089;6801;8450;15671;59781;19776;9040;3194;132835;10919;34962
Город Москва – Орехово-Борисовский;503810;533231;0;238060;10422;284748;10349;229339;4799;234889;10;9;10941;7850;17817;92484;2563;16923;46579;15001;12876;3734;5442;2679
Город Москва – Перовский;512782;541969;39;253217;14031;274677;14052;244613;5323;253342;8;3;101785;5529;12667;15951;11970;2542;7248;11775;53315;10292;5331;8659;3418;2860
Город Москва – Преображенский;459704;487959;0;220830;13706;253292;13692;209927;6196;217423;132;1;75281;13891;13669;12327;2082;3919;5814;13651;54062;15482;7245
Город Москва – Тушинский;484655;475408;0;226122;10379;238907;10376;217937;4833;223480;2;2;9404;14751;9646;56581;20873;11240;79355;5152;4084;12394
Город Москва – Ховринский;509076;533551;0;241400;15728;276421;15694;233977;5636;244035;3;1;92008;4427;16112;13382;18249;5987;4010;3699;12477;6983;52656;11499;2546
Город Москва – Центральный;475442;476844;0;215802;12281;248761;12213;206626;5476;213363;0;0;13787;7411;11553;57505;47815;22146;5745;13961;13935;2307;4219;12979
Город Москва – Черемушкинский;512241;519780;0;233318;11837;274623;11778;225793;5103;232468;14;12;7429;8230;32292;3625;14397;47020;3804;81790;20534;13347
Город Санкт-Петербург – Восточный;454251;362500;0;164971;6213;191315;6197;163598;7011;162784;1;0;3203;10727;4841;6981;11063;16746;63856;6128;6279;1323;31637
Город Санкт-Петербург – Западный;521190;437373;0;175866;3990;257512;3976;174714;9733;168957;5;0;12475;13916;4074;7835;9243;8175;1175;18930;5536;3323;40406;39197;2915;1757
Город Санкт-Петербург – Северный;525400;441144;0;180069;17864;243180;17774;178693;7532;188935;36;5;9425;13732;3087;7328;48036;13486;67162;1795;2732;19681;2471
Город Санкт-Петербург – Северо-Восточный;492463;416150;0;163856;8612;243695;8575;162420;7055;163940;0;13;20139;53866;12907;3247;9182;5433;40891;3289;8948;6038
Город Санкт-Петербург – Северо-Западный;525131;456170;0;191882;4822;259465;4795;189605;6303;188097;1;0;11243;7509;18390;7370;7342;5609;3315;3491;1795;45964;3283;64816;7970
Город Санкт-Петербург – Центральный;428689;343229;0;154508;10123;178598;10011;152390;5947;156454;12;12;11450;3352;37438;11153;4834;2230;884;11087;5761;2713;8909;55272;1371
Город Санкт-Петербург – Юго-Восточный;438107;373200;622;141602;3587;227346;4146;140646;6784;138008;43;0;10103;8200;3152;48180;30955;4025;6248;2364;1398;10316;7132;5935
Город Санкт-Петербург – Южный;530414;454647;0;178120;5513;271113;5501;177034;7896;174639;11;110;5601;27651;3480;5607;9461;7423;18167;48671;30512;1379;1433;15254
Еврейская автономная область – Еврейский;124504;127479;43;50396;27482;49549;27525;50347;3910;73962;9;0;5727;4052;2069;14256;41421;3127;3310
Ненецкий автономный округ – Ненецкий;35501;29660;270;12190;367;16833;637;12182;434;12385;0;0;647;5072;367;841;4580;878
Ханты-Мансийский автономный округ – Югра – Ханты-Мансийский;554867;479221;10970;228335;47420;192496;57875;227390;19175;266090;0;0;127622;22973;21415;18566;6085;31782;11127;26520
Ханты-Мансийский автономный округ – Югра – Нижневартовский;596282;487630;1310;215683;11913;258724;13185;215326;17325;211186;0;0;22528;7493;31940;26150;27016;18899;77160
Чукотский автономный округ – Чукотский;29191;30196;788;15017;998;13393;1750;14909;1465;15194;0;0;3310;2550;6156;1593;1585
Ямало-Ненецкий автономный округ – Ямало-Ненецкий;360347;354142;26225;184404;15903;127610;42093;183609;4894;220808;0;0;37871;10020;29029;18320;125568
Пермский край – Пермский;508542;379485;0;179718;16404;183363;16393;179402;15877;179918;0;0;14765;45427;10540;22345;10218;17892;58731
Пермский край – Чусовской;499285;392919;629;168580;15115;208595;15687;168156;15594;168249;0;0;56091;32883;27004;5268;15145;10898;20960
Пермский край – Кунгурский;506333;386220;1469;173457;14804;196490;16243;173227;14030;175440;0;0;8752;13228;10660;18636;31755;28287;7001;57121
Пермский край – Кудымкарский;472973;371771;1127;167864;22831;179949;23953;167708;18826;172835;0;0;15055;30901;16774;15950;48250;5273;26446;14186
Камчатский край – Камчатский;227934;227257;863;87346;3764;135283;4581;87111;4373;87319;2;1;8584;9728;10589;17470;3878;37070
Забайкальский край – Читинский;391591;381652;4054;113799;33071;230728;37121;113612;6516;144217;0;0;6036;13480;16486;8234;57995;28728;3025;10233
Забайкальский край – Даурский;394576;397226;2666;120444;27925;246191;30586;120338;7667;143257;0;0;36617;23475;14103;31308;5464;32290
Республика Крым – Симферопольский;500015;397046;0;180143;47730;169172;47729;179535;11443;215821;1;0;11199;16021;18396;16064;15048;8820;7000;112204;11069
Республика Крым – Керченский;486787;385392;0;188515;52224;144651;52220;188440;10111;230549;2;0;153043;16225;4185;14379;3760;13697;11625;7135;6500
Республика Крым – Евпаторийский;488035;378646;0;197442;50617;130586;50606;197087;10652;237041;1;0;17046;144080;23678;11246;9079;8648;4523;13753;4988
Город Севастополь – Севастопольский;337550;273014;2639;109615;49383;111377;51599;108349;4734;155214;0;0;19262;18490;6807;85359;4346;9468;11482
